0,5,611.79,271.49,15.06,40.20,1.00,-1,-1,-1
0,4,505.92,240.17,10.46,29.10,1.00,-1,-1,-1
0,3,653.87,229.16,16.02,38.64,1.00,-1,-1,-1
0,2,404.06,248.00,13.48,34.01,1.00,-1,-1,-1
0,1,817.04,368.29,23.10,70.37,1.00,-1,-1,-1
1,5,609.13,271.62,17.16,38.43,1.00,-1,-1,-1
1,4,505.96,240.12,10.30,28.76,1.00,-1,-1,-1
1,3,653.92,229.21,16.01,38.77,1.00,-1,-1,-1
1,2,404.01,247.91,13.51,34.18,1.00,-1,-1,-1
1,1,817.02,368.28,23.26,70.43,1.00,-1,-1,-1
2,5,609.14,271.60,17.15,38.46,1.00,-1,-1,-1
2,4,505.97,240.12,10.28,28.73,1.00,-1,-1,-1
2,3,653.91,229.21,16.02,38.77,1.00,-1,-1,-1
2,2,404.05,247.90,13.46,34.19,1.00,-1,-1,-1
2,1,817.00,368.28,23.26,70.43,1.00,-1,-1,-1
3,5,608.08,270.11,17.78,41.28,1.00,-1,-1,-1
3,4,505.84,240.36,10.38,27.51,1.00,-1,-1,-1
3,3,654.14,229.27,15.87,38.77,1.00,-1,-1,-1
3,2,403.28,247.73,14.15,34.19,1.00,-1,-1,-1
3,1,816.89,368.26,23.23,70.54,1.00,-1,-1,-1
4,5,608.14,270.20,16.95,33.99,1.00,-1,-1,-1
4,4,505.68,240.24,10.53,27.58,1.00,-1,-1,-1
4,3,654.53,229.52,15.39,38.29,1.00,-1,-1,-1
4,2,403.16,247.52,14.38,33.87,1.00,-1,-1,-1
4,1,816.90,368.22,23.05,70.54,1.00,-1,-1,-1
5,6,593.10,256.86,14.57,38.40,1.00,-1,-1,-1
5,5,606.53,269.91,17.30,35.91,1.00,-1,-1,-1
5,3,654.75,229.57,15.12,38.22,1.00,-1,-1,-1
5,2,403.47,247.67,14.06,33.67,1.00,-1,-1,-1
5,1,816.81,367.97,23.30,70.90,1.00,-1,-1,-1
6,7,437.81,238.43,14.39,31.76,1.00,-1,-1,-1
6,6,590.62,256.66,13.78,37.48,1.00,-1,-1,-1
6,5,604.61,267.73,17.24,34.03,1.00,-1,-1,-1
6,3,654.90,229.57,15.01,38.04,1.00,-1,-1,-1
6,2,403.62,247.79,13.82,33.58,1.00,-1,-1,-1
6,1,816.77,367.63,23.59,71.03,1.00,-1,-1,-1
7,8,456.90,248.41,11.94,18.16,1.00,-1,-1,-1
7,7,434.47,239.31,18.13,31.86,1.00,-1,-1,-1
7,6,589.09,257.19,13.38,36.50,1.00,-1,-1,-1
7,5,605.79,267.83,14.15,31.18,1.00,-1,-1,-1
7,4,505.43,239.98,10.42,28.48,1.00,-1,-1,-1
7,3,654.90,229.48,15.04,38.26,1.00,-1,-1,-1
7,2,403.38,247.88,13.87,33.36,1.00,-1,-1,-1
7,1,816.73,367.76,23.74,70.37,1.00,-1,-1,-1
8,8,456.90,248.40,11.94,18.17,1.00,-1,-1,-1
8,7,434.47,239.31,18.12,31.86,1.00,-1,-1,-1
